Release;Filename;LOC;NR;nAuth;locTouched;locAdded;max_locAdded;avg_locAdded;churn;max_churn;avg_churn;chgSetSize;max_chgSetSize;avg_chgSetSize;Buggy
5;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;64;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java;156;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java;43;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/Either.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java;78;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java;124;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/Option.java;35;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java;35;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java;50;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java;23;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java;35;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java;90;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java;219;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java;16881;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java;64;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java;123;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java;59;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java;87;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java;494;1;1;5;3;3;2.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;390;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java;923;2;2;11;8;8;4.0;5;5;5.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java;92;1;1;15;9;9;5.0;3;3;3.0;2170;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java;321;1;1;3;2;2;2.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java;112;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;85;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java;72;1;1;3;2;2;2.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java;87;1;1;4;2;2;2.0;0;0;0.0;2170;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;563;3;3;46;45;45;15.0;44;44;44.0;8976;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java;28;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java;94;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;73;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;23;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;23;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;86;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;821;3;3;351;211;211;145.0;71;153;71.0;8976;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;57;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;26;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;96;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;61;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java;27;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;203;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java;195;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;97;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;34;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;147;1;1;5;3;3;2.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;195;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;772;1;1;11;6;6;4.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java;148;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java;93;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;88;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;766;2;2;19;10;10;6.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;462;1;1;2;1;1;1.0;0;0;0.0;749;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;66;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;67;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;170;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;135;1;1;6;3;3;2.0;0;0;0.0;2170;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;1101;1;1;3;2;2;2.0;1;1;1.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;64;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;83;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;21;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java;416;1;1;4;3;3;3.0;2;2;2.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java;49;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java;89;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java;26;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java;67;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java;708;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java;53;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;39;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java;55;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java;56;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java;104;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;153;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;59;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java;49;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java;110;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java;63;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java;75;1;1;7;5;5;3.0;3;3;3.0;2170;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java;61;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java;67;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java;76;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java;333;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;711;1;1;10;8;8;8.0;6;6;6.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java;66;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java;108;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;181;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;121;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;114;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;228;1;1;112;87;87;43.0;62;80;62.0;749;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;142;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;112;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;95;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;325;1;1;3;2;2;2.0;1;1;1.0;749;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;80;1;1;8;8;8;8.0;8;8;8.0;749;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;49;1;1;3;2;2;2.0;1;1;1.0;749;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;281;1;1;8;5;5;4.0;2;2;2.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;303;2;2;13;8;8;4.0;3;3;3.0;8810;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;99;1;1;2;1;1;1.0;0;0;0.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;619;1;1;41;30;30;18.0;19;19;19.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;182;2;2;33;20;20;7.0;7;7;7.0;3388;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;384;1;1;32;20;20;11.0;8;8;8.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;162;1;1;46;35;35;25.0;24;24;24.0;9143;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;250;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;31;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;84;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;1022;1;1;13;11;11;8.0;9;9;9.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;116;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;78;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;266;1;1;5;3;3;2.0;1;1;1.0;749;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;206;2;2;16;14;14;9.0;12;12;12.0;9143;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;363;1;1;32;24;24;14.0;16;16;16.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;149;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;705;1;1;84;61;61;31.0;38;38;38.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;33;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;267;2;2;39;21;21;10.0;3;3;3.0;9143;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;68;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;72;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;308;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;260;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;224;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;36;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;221;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;235;1;1;16;12;12;8.0;8;8;8.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;114;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;697;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;306;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;244;1;1;13;10;10;7.0;7;7;7.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;246;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;253;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;48;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;179;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;221;1;1;13;9;9;6.0;5;5;5.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;1;1;2;1;1;1.0;0;0;0.0;749;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;195;1;1;10;7;7;4.0;4;5;4.0;2170;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;298;1;1;38;37;37;19.0;36;36;36.0;749;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;316;1;1;51;49;49;20.0;47;47;47.0;749;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
5;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;1;1;2;1;1;1.0;0;0;0.0;2888;0;0.0;N
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;247;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
